mapId,hours,pedestrians,trafficLights,trafficDensity,trafficSpeed,camPosX,camPosY,camPosZ,camRotX,camRotY,camRotZ
1,Sunrise,0,0,0.1423406,19,0,20,0,90,180,0
frameId,objectId,x,y,z,tl_x,tl_y,br_x,br_y
9100,1823,11,0,1,278,575,511,665
9101,1823,11,0,1,278,575,511,665
9102,1823,10,0,1,315,575,546,665
9103,1823,10,0,1,315,575,546,665
9104,1823,10,0,1,353,575,581,665
9105,1823,10,0,1,353,575,581,665
9106,1823,9,0,1,390,575,617,665
9107,1823,9,0,1,390,575,617,665
9108,1823,8,0,1,428,575,652,665
9109,1823,8,0,1,428,575,652,665
9110,1823,7,0,1,465,575,688,665
9111,1823,7,0,1,465,575,688,665
9112,1823,7,0,1,503,575,723,665
9113,1823,7,0,1,503,575,723,665
9114,1823,6,0,1,540,575,758,665
9115,1823,6,0,1,540,575,758,665
9116,1823,5,0,1,578,575,794,665
9117,1823,5,0,1,578,575,794,665
9118,1823,4,0,1,615,575,829,665
9119,1823,4,0,1,615,575,829,665
9120,1823,4,0,1,653,575,865,665
9121,1823,4,0,1,653,575,865,665
9122,1823,3,0,1,690,575,900,665
9123,1823,3,0,1,690,575,900,665
9124,1823,2,0,1,728,575,935,665
9125,1823,2,0,1,728,575,935,665
9126,1823,1,0,1,765,575,972,665
9127,1823,1,0,1,765,575,972,665
9128,1823,1,0,1,803,575,1009,665
9129,1823,1,0,1,803,575,1009,665
9130,1823,0,0,1,840,575,1047,665
9131,1823,0,0,1,840,575,1047,665
9132,1823,0,0,1,878,575,1084,665
9133,1823,0,0,1,878,575,1084,665
9134,1823,-1,0,1,915,575,1122,665
9135,1823,-1,0,1,915,575,1122,665
9136,1823,-1,0,1,953,575,1159,665
9137,1823,-1,0,1,953,575,1159,665
9138,1823,-2,0,1,989,575,1197,665
9139,1823,-2,0,1,989,575,1197,665
9140,1823,-3,0,1,1024,575,1234,665
9141,1823,-3,0,1,1024,575,1234,665
9142,1823,-4,0,1,1059,575,1272,665
9143,1823,-4,0,1,1059,575,1272,665
9144,1823,-4,0,1,1095,575,1309,665
9145,1823,-4,0,1,1095,575,1309,665
9146,1823,-5,0,1,1130,575,1347,665
9147,1823,-5,0,1,1130,575,1347,665
9148,1823,-6,0,1,1166,575,1384,665
9149,1823,-6,0,1,1166,575,1384,665
9150,1823,-7,0,1,1201,575,1422,665
9151,1823,-7,0,1,1201,575,1422,665
9152,1823,-7,0,1,1236,575,1459,665
9153,1823,-7,0,1,1236,575,1459,665
9154,1823,-8,0,1,1272,575,1497,665
9155,1823,-8,0,1,1272,575,1497,665
9156,1823,-9,0,1,1307,575,1534,665
9157,1823,-9,0,1,1307,575,1534,665
9158,1823,-10,0,1,1343,575,1572,665
9159,1823,-10,0,1,1343,575,1572,665
9160,1823,-10,0,1,1378,575,1609,665
9161,1823,-10,0,1,1378,575,1609,665
9162,1823,-11,0,1,1413,575,1647,665
9163,1823,-11,0,1,1413,575,1647,665
9164,1823,-12,0,1,1449,575,1684,665
9165,1823,-12,0,1,1449,575,1684,665
9166,1823,-13,0,1,1484,575,1722,665
9167,1823,-13,0,1,1484,575,1722,665
9168,1823,-13,0,1,1520,575,1759,665
9169,1823,-13,0,1,1520,575,1759,665
9170,1823,-14,0,1,1555,575,1797,665
9171,1823,-14,0,1,1555,575,1797,665
9172,1823,-15,0,1,1590,575,1834,665
9173,1823,-15,0,1,1590,575,1834,665
9174,1823,-16,0,1,1626,575,1872,665
9175,1823,-16,0,1,1626,575,1872,665
9176,1823,-16,0,1,1661,575,1909,665
9177,1823,-16,0,1,1661,575,1909,665
9178,1823,-17,0,1,1697,575,1947,665
9179,1823,-17,0,1,1697,575,1947,665
9180,1823,-18,0,1,1732,575,1984,665
9181,1823,-18,0,1,1732,575,1984,665
9182,1823,-19,0,1,1767,575,2022,665
9183,1823,-19,0,1,1767,575,2022,665
9184,1823,-19,0,1,1803,575,2059,665
9185,1823,-19,0,1,1803,575,2059,665
9186,1823,-20,0,1,1838,575,2097,665
9187,1823,-20,0,1,1838,575,2097,665
9322,1824,-19,1,-1,1778,396,2154,515
9323,1824,-19,1,-1,1778,396,2154,515
9324,1824,-19,1,-1,1742,396,2114,515
9325,1824,-19,1,-1,1742,396,2114,515
9326,1824,-18,1,-1,1706,396,2074,515
9327,1824,-18,1,-1,1706,396,2074,515
9328,1824,-17,1,-1,1671,396,2034,515
9329,1824,-17,1,-1,1671,396,2034,515
9330,1824,-16,1,-1,1635,396,1994,515
9331,1824,-16,1,-1,1635,396,1994,515
9332,1824,-16,1,-1,1599,396,1954,515
9333,1824,-16,1,-1,1599,396,1954,515
9334,1824,-15,1,-1,1564,396,1915,515
9335,1824,-15,1,-1,1564,396,1915,515
9336,1824,-14,1,-1,1528,396,1875,515
9337,1824,-14,1,-1,1528,396,1875,515
9338,1824,-13,1,-1,1492,396,1835,515
9339,1824,-13,1,-1,1492,396,1835,515
9340,1824,-13,1,-1,1456,396,1795,515
9341,1824,-13,1,-1,1456,396,1795,515
9342,1824,-12,1,-1,1421,396,1755,515
9343,1824,-12,1,-1,1421,396,1755,515
9344,1824,-11,1,-1,1385,396,1715,515
9345,1824,-11,1,-1,1385,396,1715,515
9346,1824,-10,1,-1,1349,396,1675,515
9347,1824,-10,1,-1,1349,396,1675,515
9348,1824,-10,1,-1,1314,396,1635,515
9349,1824,-10,1,-1,1314,396,1635,515
9350,1824,-9,1,-1,1278,396,1596,515
9351,1824,-9,1,-1,1278,396,1596,515
9352,1824,-8,1,-1,1242,396,1556,515
9353,1824,-8,1,-1,1242,396,1556,515
9354,1824,-7,1,-1,1207,396,1516,515
9355,1824,-7,1,-1,1207,396,1516,515
9356,1824,-7,1,-1,1171,396,1476,515
9357,1824,-7,1,-1,1171,396,1476,515
9358,1824,-6,1,-1,1135,396,1436,515
9359,1824,-6,1,-1,1135,396,1436,515
9360,1824,-5,1,-1,1100,396,1396,515
9361,1824,-5,1,-1,1100,396,1396,515
9362,1824,-4,1,-1,1064,396,1356,515
9363,1824,-4,1,-1,1064,396,1356,515
9364,1824,-4,1,-1,1028,396,1317,515
9365,1824,-4,1,-1,1028,396,1317,515
9366,1824,-3,1,-1,993,396,1277,515
9367,1824,-3,1,-1,993,396,1277,515
9368,1824,-2,1,-1,957,396,1237,515
9369,1824,-2,1,-1,957,396,1237,515
9370,1824,-1,1,-1,917,396,1197,515
9371,1824,-1,1,-1,917,396,1197,515
9372,1824,-1,1,-1,877,395,1157,515
9373,1824,-1,1,-1,877,395,1157,515
9374,1824,0,1,-1,836,395,1118,514
9375,1824,0,1,-1,836,395,1118,514
9376,1825,19,0,1,-128,575,127,665
9376,1824,0,1,-1,797,396,1077,515
9377,1825,19,0,1,-128,575,127,665
9377,1824,0,1,-1,797,396,1077,515
9378,1825,18,0,1,-95,575,158,665
9378,1824,1,1,-1,757,396,1038,515
9379,1825,18,0,1,-95,575,158,665
9379,1824,1,1,-1,757,396,1038,515
9380,1825,18,0,1,-62,575,189,665
9380,1824,1,1,-1,717,396,998,515
9381,1825,18,0,1,-62,575,189,665
9381,1824,1,1,-1,717,396,998,515
9382,1825,17,0,1,-28,575,221,665
9382,1824,2,1,-1,678,396,958,515
9383,1825,17,0,1,-28,575,221,665
9383,1824,2,1,-1,678,396,958,515
9384,1825,16,0,1,4,575,252,665
9384,1824,3,1,-1,638,396,922,515
9385,1825,16,0,1,4,575,252,665
9385,1824,3,1,-1,638,396,922,515
9386,1825,16,0,1,37,575,284,665
9386,1824,4,1,-1,598,396,887,515
9387,1825,16,0,1,37,575,284,665
9387,1824,4,1,-1,598,396,887,515
9388,1825,15,0,1,71,575,315,665
9388,1824,4,1,-1,558,396,851,515
9389,1825,15,0,1,71,575,315,665
9389,1824,4,1,-1,558,396,851,515
9390,1825,14,0,1,104,575,347,665
9390,1824,5,1,-1,518,396,815,515
9391,1825,14,0,1,104,575,347,665
9391,1824,5,1,-1,518,396,815,515
9392,1825,14,0,1,137,575,378,665
9392,1824,6,1,-1,478,396,780,515
9393,1825,14,0,1,137,575,378,665
9393,1824,6,1,-1,478,396,780,515
9394,1825,13,0,1,170,575,409,665
9394,1824,7,1,-1,438,396,744,515
9395,1825,13,0,1,170,575,409,665
9395,1824,7,1,-1,438,396,744,515
9396,1825,12,0,1,204,575,441,665
9396,1824,7,1,-1,398,396,708,515
9397,1825,12,0,1,204,575,441,665
9397,1824,7,1,-1,398,396,708,515
9398,1825,12,0,1,237,575,472,665
9398,1824,8,1,-1,359,396,672,515
9399,1825,12,0,1,237,575,472,665
9399,1824,8,1,-1,359,396,672,515
9400,1825,11,0,1,270,575,504,665
9400,1824,9,1,-1,319,396,637,515
9401,1825,11,0,1,270,575,504,665
9401,1824,9,1,-1,319,396,637,515
9402,1825,10,0,1,304,575,535,665
9402,1824,10,1,-1,279,396,601,515
9403,1825,10,0,1,304,575,535,665
9403,1824,10,1,-1,279,396,601,515
9404,1825,10,0,1,337,575,567,665
9404,1824,10,1,-1,239,396,565,515
9405,1825,10,0,1,337,575,567,665
9405,1824,10,1,-1,239,396,565,515
9406,1825,9,0,1,370,575,598,665
9406,1824,11,1,-1,199,396,530,515
9407,1825,9,0,1,370,575,598,665
9407,1824,11,1,-1,199,396,530,515
9408,1825,9,0,1,403,575,629,665
9408,1824,12,1,-1,159,396,494,515
9409,1825,9,0,1,403,575,629,665
9409,1824,12,1,-1,159,396,494,515
9410,1825,8,0,1,437,575,661,665
9410,1824,13,1,-1,119,396,458,515
9411,1825,8,0,1,437,575,661,665
9411,1824,13,1,-1,119,396,458,515
9412,1825,7,0,1,470,575,692,665
9412,1824,13,1,-1,80,396,423,515
9413,1825,7,0,1,470,575,692,665
9413,1824,13,1,-1,80,396,423,515
9414,1825,7,0,1,503,575,724,665
9414,1824,14,1,-1,40,396,387,515
9415,1825,7,0,1,503,575,724,665
9415,1824,14,1,-1,40,396,387,515
9416,1825,6,0,1,537,575,755,665
9416,1824,15,1,-1,0,396,351,515
9417,1825,6,0,1,537,575,755,665
9417,1824,15,1,-1,0,396,351,515
9418,1825,5,0,1,570,575,787,665
9418,1824,16,1,-1,-39,396,316,515
9419,1825,5,0,1,570,575,787,665
9419,1824,16,1,-1,-39,396,316,515
9420,1825,5,0,1,603,575,818,665
9420,1824,16,1,-1,-79,396,280,515
9421,1825,5,0,1,603,575,818,665
9421,1824,16,1,-1,-79,396,280,515
9422,1825,4,0,1,637,575,849,665
9422,1824,17,1,-1,-119,396,244,515
9423,1825,4,0,1,637,575,849,665
9423,1824,17,1,-1,-119,396,244,515
9424,1825,3,0,1,670,575,881,665
9424,1824,18,1,-1,-159,396,209,515
9425,1825,3,0,1,670,575,881,665
9425,1824,18,1,-1,-159,396,209,515
9426,1825,3,0,1,703,575,912,665
9426,1824,19,1,-1,-198,396,173,515
9427,1825,3,0,1,703,575,912,665
9427,1824,19,1,-1,-198,396,173,515
9428,1825,2,0,1,736,575,944,665
9428,1824,19,1,-1,-238,396,137,515
9429,1825,2,0,1,736,575,944,665
9429,1824,19,1,-1,-238,396,137,515
9430,1825,1,0,1,770,575,976,665
9431,1825,1,0,1,770,575,976,665
9432,1825,1,0,1,803,575,1009,665
9433,1825,1,0,1,803,575,1009,665
9434,1825,0,0,1,836,575,1043,665
9435,1825,0,0,1,836,575,1043,665
9436,1825,0,0,1,869,575,1076,665
9437,1825,0,0,1,869,575,1076,665
9438,1825,0,0,1,903,575,1109,665
9439,1825,0,0,1,903,575,1109,665
9440,1825,-1,0,1,936,575,1143,665
9441,1825,-1,0,1,936,575,1143,665
9442,1825,-2,0,1,969,575,1176,665
9443,1825,-2,0,1,969,575,1176,665
9444,1825,-2,0,1,1000,575,1209,665
9445,1825,-2,0,1,1000,575,1209,665
9446,1825,-3,0,1,1032,575,1242,665
9447,1825,-3,0,1,1032,575,1242,665
9448,1825,-4,0,1,1063,575,1276,665
9449,1825,-4,0,1,1063,575,1276,665
9450,1825,-4,0,1,1095,575,1309,665
9451,1825,-4,0,1,1095,575,1309,665
9452,1825,-5,0,1,1126,575,1342,665
9453,1825,-5,0,1,1126,575,1342,665
9454,1825,-6,0,1,1158,575,1376,665
9455,1825,-6,0,1,1158,575,1376,665
9456,1825,-6,0,1,1189,575,1409,665
9457,1825,-6,0,1,1189,575,1409,665
9458,1825,-7,0,1,1220,575,1442,665
9459,1825,-7,0,1,1220,575,1442,665
9460,1825,-8,0,1,1252,575,1476,665
9461,1825,-8,0,1,1252,575,1476,665
9462,1825,-8,0,1,1283,575,1509,665
9463,1825,-8,0,1,1283,575,1509,665
9464,1825,-9,0,1,1315,575,1542,665
9465,1825,-9,0,1,1315,575,1542,665
9466,1825,-10,0,1,1346,575,1575,665
9467,1825,-10,0,1,1346,575,1575,665
9468,1825,-10,0,1,1378,575,1609,665
9469,1825,-10,0,1,1378,575,1609,665
9470,1825,-11,0,1,1409,575,1642,665
9471,1825,-11,0,1,1409,575,1642,665
9472,1825,-12,0,1,1440,575,1675,665
9473,1825,-12,0,1,1440,575,1675,665
9474,1825,-12,0,1,1472,575,1709,665
9475,1825,-12,0,1,1472,575,1709,665
9476,1825,-13,0,1,1503,575,1742,665
9477,1825,-13,0,1,1503,575,1742,665
9478,1825,-14,0,1,1535,575,1775,665
9479,1825,-14,0,1,1535,575,1775,665
9480,1825,-14,0,1,1566,575,1808,665
9481,1825,-14,0,1,1566,575,1808,665
9482,1825,-15,0,1,1598,575,1842,665
9483,1825,-15,0,1,1598,575,1842,665
9484,1825,-16,0,1,1629,575,1875,665
9485,1825,-16,0,1,1629,575,1875,665
9486,1825,-16,0,1,1660,575,1908,665
9487,1825,-16,0,1,1660,575,1908,665
9488,1825,-17,0,1,1692,575,1942,665
9489,1825,-17,0,1,1692,575,1942,665
9490,1825,-18,0,1,1723,575,1975,665
9491,1825,-18,0,1,1723,575,1975,665
9492,1825,-18,0,1,1755,575,2008,665
9493,1825,-18,0,1,1755,575,2008,665
9494,1825,-19,0,1,1786,575,2042,665
9495,1825,-19,0,1,1786,575,2042,665
9496,1825,-20,0,1,1818,575,2075,665
9497,1825,-20,0,1,1818,575,2075,665
9634,1826,-20,1,-1,1783,396,2160,515
9635,1826,-20,1,-1,1783,396,2160,515
9636,1826,-19,1,-1,1753,396,2127,515
9637,1826,-19,1,-1,1753,396,2127,515
9638,1826,-18,1,-1,1723,396,2093,515
9639,1826,-18,1,-1,1723,396,2093,515
9640,1826,-18,1,-1,1693,396,2059,515
9641,1826,-18,1,-1,1693,396,2059,515
9642,1826,-17,1,-1,1663,396,2026,515
9643,1826,-17,1,-1,1663,396,2026,515
9644,1826,-16,1,-1,1633,396,1992,515
9645,1826,-16,1,-1,1633,396,1992,515
9646,1826,-16,1,-1,1603,396,1958,515
9647,1826,-16,1,-1,1603,396,1958,515
9648,1826,-15,1,-1,1573,396,1925,515
9649,1826,-15,1,-1,1573,396,1925,515
9650,1826,-14,1,-1,1543,396,1891,515
9651,1826,-14,1,-1,1543,396,1891,515
9652,1826,-14,1,-1,1512,396,1857,515
9653,1826,-14,1,-1,1512,396,1857,515
9654,1826,-13,1,-1,1482,396,1824,515
9655,1826,-13,1,-1,1482,396,1824,515
9656,1826,-13,1,-1,1452,396,1790,515
9657,1826,-13,1,-1,1452,396,1790,515
9658,1826,-12,1,-1,1422,396,1756,515
9659,1826,-12,1,-1,1422,396,1756,515
9660,1826,-11,1,-1,1392,396,1723,515
9661,1826,-11,1,-1,1392,396,1723,515
9662,1826,-11,1,-1,1362,396,1689,515
9663,1826,-11,1,-1,1362,396,1689,515
9664,1826,-10,1,-1,1332,396,1656,515
9665,1826,-10,1,-1,1332,396,1656,515
9666,1826,-9,1,-1,1302,396,1622,515
9667,1826,-9,1,-1,1302,396,1622,515
9668,1826,-9,1,-1,1271,396,1588,515
9669,1826,-9,1,-1,1271,396,1588,515
9670,1826,-8,1,-1,1241,396,1555,515
9671,1826,-8,1,-1,1241,396,1555,515
9672,1826,-7,1,-1,1211,396,1521,515
9673,1826,-7,1,-1,1211,396,1521,515
9674,1826,-7,1,-1,1181,396,1487,515
9675,1826,-7,1,-1,1181,396,1487,515
9676,1826,-6,1,-1,1151,396,1454,515
9677,1826,-6,1,-1,1151,396,1454,515
9678,1826,-6,1,-1,1121,396,1420,515
9679,1826,-6,1,-1,1121,396,1420,515
9680,1826,-5,1,-1,1091,396,1386,515
9681,1826,-5,1,-1,1091,396,1386,515
9682,1826,-4,1,-1,1061,396,1353,515
9683,1826,-4,1,-1,1061,396,1353,515
9684,1826,-4,1,-1,1031,396,1319,515
9685,1826,-4,1,-1,1031,396,1319,515
9686,1826,-3,1,-1,1000,396,1286,515
9687,1826,-3,1,-1,1000,396,1286,515
9688,1826,-2,1,-1,970,396,1252,515
9689,1826,-2,1,-1,970,396,1252,515
9690,1826,-2,1,-1,938,396,1218,515
9691,1826,-2,1,-1,938,396,1218,515
9692,1826,-1,1,-1,904,396,1185,515
9693,1826,-1,1,-1,904,396,1185,515
9694,1826,0,1,-1,870,395,1151,515
9695,1826,0,1,-1,870,395,1151,515
9696,1826,0,1,-1,837,395,1118,514
9697,1826,0,1,-1,837,395,1118,514
9698,1826,0,1,-1,803,396,1084,515
9699,1826,0,1,-1,803,396,1084,515
9700,1826,0,1,-1,770,396,1050,515
9701,1826,0,1,-1,770,396,1050,515
9702,1826,1,1,-1,736,396,1016,515
9703,1826,1,1,-1,736,396,1016,515
9704,1826,2,1,-1,702,396,983,515
9705,1826,2,1,-1,702,396,983,515
9706,1826,2,1,-1,669,396,950,515
9707,1826,2,1,-1,669,396,950,515
9708,1826,3,1,-1,635,396,920,515
9709,1826,3,1,-1,635,396,920,515
9710,1826,4,1,-1,602,396,890,515
9711,1826,4,1,-1,602,396,890,515
9712,1826,4,1,-1,568,396,860,515
9713,1826,4,1,-1,568,396,860,515
9714,1826,5,1,-1,534,396,830,515
9715,1826,5,1,-1,534,396,830,515
9716,1826,6,1,-1,501,396,800,515
9717,1826,6,1,-1,501,396,800,515
9718,1826,6,1,-1,467,396,769,515
9719,1826,6,1,-1,467,396,769,515
9720,1826,7,1,-1,433,396,739,515
9721,1826,7,1,-1,433,396,739,515
9722,1826,7,1,-1,400,396,709,515
9723,1826,7,1,-1,400,396,709,515
9724,1826,8,1,-1,366,396,679,515
9725,1826,8,1,-1,366,396,679,515
9726,1826,9,1,-1,332,396,649,515
9727,1826,9,1,-1,332,396,649,515
9728,1826,9,1,-1,299,396,619,515
9729,1826,9,1,-1,299,396,619,515
9730,1826,10,1,-1,265,396,589,515
9731,1826,10,1,-1,265,396,589,515
9732,1826,11,1,-1,231,396,559,515
9733,1826,11,1,-1,231,396,559,515
9734,1826,11,1,-1,198,396,529,515
9735,1826,11,1,-1,198,396,529,515
9736,1826,12,1,-1,164,396,498,515
9737,1826,12,1,-1,164,396,498,515
9738,1826,12,1,-1,131,396,468,515
9739,1826,12,1,-1,131,396,468,515
9740,1826,13,1,-1,97,396,438,515
9741,1826,13,1,-1,97,396,438,515
9742,1826,14,1,-1,63,396,408,515
9743,1826,14,1,-1,63,396,408,515
9744,1826,14,1,-1,30,396,378,515
9745,1826,14,1,-1,30,396,378,515
9746,1826,15,1,-1,-3,396,348,515
9747,1826,15,1,-1,-3,396,348,515
9748,1826,16,1,-1,-37,396,318,515
9749,1826,16,1,-1,-37,396,318,515
9750,1826,16,1,-1,-70,396,288,515
9751,1826,16,1,-1,-70,396,288,515
9752,1826,17,1,-1,-104,396,258,515
9753,1826,17,1,-1,-104,396,258,515
9754,1826,18,1,-1,-138,396,227,515
9755,1826,18,1,-1,-138,396,227,515
9756,1826,18,1,-1,-171,396,197,515
9757,1826,18,1,-1,-171,396,197,515
9758,1826,19,1,-1,-205,396,167,515
9759,1826,19,1,-1,-205,396,167,515
9760,1826,19,1,-1,-238,396,137,515
9761,1826,19,1,-1,-238,396,137,515
9796,1827,-20,0,-1,1811,414,2068,504
9797,1827,-20,0,-1,1811,414,2068,504
9798,1827,-19,0,-1,1779,414,2034,504
9799,1827,-19,0,-1,1779,414,2034,504
9800,1827,-18,0,-1,1747,414,2001,504
9801,1827,-18,0,-1,1747,414,2001,504
9802,1827,-17,0,-1,1715,414,1967,504
9803,1827,-17,0,-1,1715,414,1967,504
9804,1827,-17,0,-1,1684,414,1933,504
9805,1827,-17,0,-1,1684,414,1933,504
9806,1827,-16,0,-1,1652,414,1899,504
9807,1827,-16,0,-1,1652,414,1899,504
9808,1827,-15,0,-1,1620,414,1865,504
9809,1827,-15,0,-1,1620,414,1865,504
9810,1827,-15,0,-1,1588,414,1831,504
9811,1827,-15,0,-1,1588,414,1831,504
9812,1827,-14,0,-1,1556,414,1798,504
9813,1827,-14,0,-1,1556,414,1798,504
9814,1827,-13,0,-1,1524,414,1764,504
9815,1827,-13,0,-1,1524,414,1764,504
9816,1827,-13,0,-1,1492,414,1730,504
9817,1827,-13,0,-1,1492,414,1730,504
9818,1827,-12,0,-1,1460,414,1696,504
9819,1827,-12,0,-1,1460,414,1696,504
9820,1827,-11,0,-1,1428,414,1662,504
9821,1827,-11,0,-1,1428,414,1662,504
9822,1827,-11,0,-1,1396,414,1629,504
9823,1827,-11,0,-1,1396,414,1629,504
9824,1827,-10,0,-1,1364,414,1595,504
9825,1827,-10,0,-1,1364,414,1595,504
9826,1827,-9,0,-1,1332,414,1561,504
9827,1827,-9,0,-1,1332,414,1561,504
9828,1827,-9,0,-1,1300,414,1527,504
9829,1827,-9,0,-1,1300,414,1527,504
9830,1827,-8,0,-1,1269,414,1493,504
9831,1827,-8,0,-1,1269,414,1493,504
9832,1827,-7,0,-1,1237,414,1459,504
9833,1827,-7,0,-1,1237,414,1459,504
9834,1827,-7,0,-1,1205,414,1426,504
9835,1827,-7,0,-1,1205,414,1426,504
9836,1827,-6,0,-1,1173,414,1392,504
9837,1827,-6,0,-1,1173,414,1392,504
9838,1827,-5,0,-1,1141,414,1358,504
9839,1827,-5,0,-1,1141,414,1358,504
9840,1827,-5,0,-1,1109,414,1324,504
9841,1827,-5,0,-1,1109,414,1324,504
9842,1827,-4,0,-1,1077,414,1290,504
9843,1827,-4,0,-1,1077,414,1290,504
9844,1827,-3,0,-1,1045,414,1256,504
9845,1827,-3,0,-1,1045,414,1256,504
9846,1827,-3,0,-1,1013,414,1223,504
9847,1827,-3,0,-1,1013,414,1223,504
9848,1827,-2,0,-1,981,414,1189,504
9849,1827,-2,0,-1,981,414,1189,504
9850,1827,-1,0,-1,949,414,1155,504
9851,1827,-1,0,-1,949,414,1155,504
9852,1827,-1,0,-1,915,414,1121,504
9853,1827,-1,0,-1,915,414,1121,504
9854,1827,0,0,-1,881,414,1088,504
9855,1827,0,0,-1,881,414,1088,504
9856,1827,0,0,-1,847,414,1054,504
9857,1827,0,0,-1,847,414,1054,504
9858,1827,0,0,-1,813,414,1020,504
9859,1827,0,0,-1,813,414,1020,504
9860,1827,1,0,-1,780,414,986,504
9861,1827,1,0,-1,780,414,986,504
9862,1827,2,0,-1,746,414,953,504
9863,1827,2,0,-1,746,414,953,504
9864,1827,2,0,-1,712,414,921,504
9865,1827,2,0,-1,712,414,921,504
9866,1827,3,0,-1,678,414,889,504
9867,1827,3,0,-1,678,414,889,504
9868,1827,4,0,-1,644,414,857,504
9869,1827,4,0,-1,644,414,857,504
9870,1827,4,0,-1,610,414,825,504
9871,1827,4,0,-1,610,414,825,504
9872,1827,5,0,-1,577,414,793,504
9873,1827,5,0,-1,577,414,793,504
9874,1827,6,0,-1,543,414,761,504
9875,1827,6,0,-1,543,414,761,504
9876,1827,6,0,-1,509,414,729,504
9877,1827,6,0,-1,509,414,729,504
9878,1827,7,0,-1,475,414,697,504
9879,1827,7,0,-1,475,414,697,504
9880,1827,8,0,-1,441,414,665,504
9881,1827,8,0,-1,441,414,665,504
9882,1827,8,0,-1,408,414,633,504
9883,1827,8,0,-1,408,414,633,504
9884,1827,9,0,-1,374,414,601,504
9885,1827,9,0,-1,374,414,601,504
9886,1827,10,0,-1,340,414,569,504
9887,1827,10,0,-1,340,414,569,504
9888,1827,10,0,-1,306,414,537,504
9889,1827,10,0,-1,306,414,537,504
9890,1827,11,0,-1,272,414,506,504
9891,1827,11,0,-1,272,414,506,504
9892,1827,12,0,-1,238,414,474,504
9893,1827,12,0,-1,238,414,474,504
9894,1827,12,0,-1,205,414,442,504
9895,1827,12,0,-1,205,414,442,504
9896,1827,13,0,-1,171,414,410,504
9897,1827,13,0,-1,171,414,410,504
9898,1827,14,0,-1,137,414,378,504
9899,1827,14,0,-1,137,414,378,504
9900,1827,14,0,-1,103,414,346,504
9901,1827,14,0,-1,103,414,346,504
9902,1827,15,0,-1,69,414,314,504
9903,1827,15,0,-1,69,414,314,504
9904,1827,16,0,-1,35,414,282,504
9905,1827,16,0,-1,35,414,282,504
9906,1827,17,0,-1,2,414,250,504
9907,1827,17,0,-1,2,414,250,504
9908,1827,17,0,-1,-31,414,218,504
9909,1827,17,0,-1,-31,414,218,504
9910,1827,18,0,-1,-65,414,186,504
9911,1827,18,0,-1,-65,414,186,504
9912,1827,19,0,-1,-99,414,154,504
9913,1827,19,0,-1,-99,414,154,504
9914,1827,19,0,-1,-133,414,122,504
9915,1827,19,0,-1,-133,414,122,504
9916,1827,20,0,-1,-166,414,91,504
9917,1827,20,0,-1,-166,414,91,504
9988,1828,19,1,1,-238,564,137,683
9989,1828,19,1,1,-238,564,137,683
9990,1828,19,1,1,-202,564,170,683
9991,1828,19,1,1,-202,564,170,683
9992,1828,18,1,1,-165,564,202,683
9993,1828,18,1,1,-165,564,202,683
9994,1828,17,1,1,-129,564,235,683
9995,1828,17,1,1,-129,564,235,683
9996,1828,17,1,1,-93,564,268,683
9997,1828,17,1,1,-93,564,268,683
9998,1828,16,1,1,-56,564,300,683
9999,1828,16,1,1,-56,564,300,683
10000,1828,15,1,1,-20,564,333,683
10001,1828,15,1,1,-20,564,333,683
10002,1828,15,1,1,15,564,365,683
10003,1828,15,1,1,15,564,365,683
10004,1828,14,1,1,52,564,398,683
10005,1828,14,1,1,52,564,398,683
10006,1828,13,1,1,88,564,430,683
10007,1828,13,1,1,88,564,430,683
10008,1828,13,1,1,124,564,463,683
10009,1828,13,1,1,124,564,463,683
10010,1828,12,1,1,161,564,495,683
10011,1828,12,1,1,161,564,495,683
10012,1828,11,1,1,197,564,528,683
10013,1828,11,1,1,197,564,528,683
10014,1828,11,1,1,233,564,560,683
10015,1828,11,1,1,233,564,560,683
10016,1828,10,1,1,270,564,593,683
10017,1828,10,1,1,270,564,593,683
10018,1828,9,1,1,306,564,626,683
10019,1828,9,1,1,306,564,626,683
10020,1828,8,1,1,342,564,658,683
10021,1828,8,1,1,342,564,658,683
10022,1828,8,1,1,379,564,691,683
10023,1828,8,1,1,379,564,691,683
10024,1828,7,1,1,415,564,723,683
10025,1828,7,1,1,415,564,723,683
10026,1828,6,1,1,452,564,756,683
10027,1828,6,1,1,452,564,756,683
10028,1828,6,1,1,488,564,788,683
10029,1828,6,1,1,488,564,788,683
10030,1828,5,1,1,524,564,821,683
10031,1828,5,1,1,524,564,821,683
10032,1828,4,1,1,561,564,853,683
10033,1828,4,1,1,561,564,853,683
10034,1828,4,1,1,597,564,886,683
10035,1828,4,1,1,597,564,886,683
10036,1828,3,1,1,633,564,918,683
10037,1828,3,1,1,633,564,918,683
10038,1828,2,1,1,670,564,951,683
10039,1828,2,1,1,670,564,951,683
10040,1828,2,1,1,706,564,986,683
10041,1828,2,1,1,706,564,986,683
10042,1828,1,1,1,742,564,1023,683
10043,1828,1,1,1,742,564,1023,683
10044,1828,0,1,1,778,564,1059,684
10045,1828,0,1,1,778,564,1059,684
10046,1828,0,1,1,815,564,1096,684
10047,1828,0,1,1,815,564,1096,684
10048,1828,0,1,1,851,564,1132,683
